name,category,usda_id,source,energy,protein,fat,sat_fat,carbohydrate,total_sugar,starch,fibre,sodium,potassium,calcium,magnesium,phosphorus,iron,copper,zinc,manganese,selenium,iodine,vit_a,vit_c,vit_d,vit_e,vit_k,vit_b1,vit_b2,vit_b3,vit_b6,vit_b12,vit_b9,vit_b7
"Chocolate milk, fat free (skim)","Flavored milk, nonfat",2705469,survey.json,67,3.39,0,0,13.5,8.39,,0,0.079,0.182,0.127,0.013,0.101,0.00027,0.000075,0.00041,0,0.0000019,0,0.000063,0.001,0.0000011,0.00004,0.0000002,0.000045,0.000166,0.000164,0.000024,0.00000032,0.000002,0
"Chocolate milk, low fat (1%)","Flavored milk, lowfat",2705470,survey.json,64,3.46,1.11,0.616,10.2,9.94,,0.1,0.065,0.172,0.129,0.013,0.096,0.00023,0.000028,0.00043,0,0.0000019,0,0.000051,0.0004,0.0000011,0,0.0000001,0.000031,0.000247,0.000124,0.000047,0.00000023,0.000003,0
"Chocolate milk, reduced sugar, NFS","Flavored milk, lowfat",2705471,survey.json,65,3.09,1.99,1.09,8.56,7.85,,0,0.046,0.16,0.111,0.015,0.096,0,0.000035,0.00044,0,0.0000018,0,0.00005,0.0001,0.000001,0.00003,0.0000002,0.000051,0.000125,0.000119,0.000054,0.00000049,0.000001,0
"Hot chocolate / cocoa, NFS","Flavored milk, lowfat",2705472,survey.json,72,1.82,1.04,0.612,13.9,12,,0.2,0.066,0.124,0.061,0.015,0.069,0.00008,0.000053,0.00033,0,0.0000012,0,0.000034,0.0001,0.0000004,0.00003,0.0000002,0.00003,0.000096,0.000101,0.000032,0.00000024,0.000001,0
"Hot chocolate / cocoa, made with whole or reduced fat (2%) milk","Flavored milk, reduced fat",2705473,survey.json,91,2.73,1.54,0.903,16.5,15.2,,0,0.06,0.152,0.102,0.017,0.095,0,0.000058,0.00045,0,0.0000017,0,0.000068,0.0002,0.0000009,0.00003,0.0000002,0.000047,0.000117,0.000123,0.000049,0.00000042,0.000002,0
"Hot chocolate / cocoa, made with lowfat (1%) or fat free (skim) milk","Flavored milk, nonfat",2705474,survey.json,78,2.79,0.06,0.04,16.6,15.3,,0,0.061,0.159,0.107,0.017,0.098,0,0.000059,0.00047,0,0.0000019,0,0.000052,0,0.0000009,0,0,0.000044,0.000112,0.000128,0.000046,0.00000045,0.000002,0
"Hot chocolate / cocoa, made with non-dairy milk",Plant-based milk,2705475,survey.json,76,0.93,1.3,0.129,15,12.8,,0.1,0.069,0.065,0.124,0.016,0.039,0.00026,0.000089,0.00026,0,0.0000008,0,0.000029,0,0.0000008,0.00169,0.0000008,0.000015,0.000037,0.000114,0.000011,0.00000031,0.000004,0
"Hot chocolate / cocoa, with whipped cream","Flavored milk, reduced fat",2705476,survey.json,101,2.7,2.8,1.62,16.2,14.9,,0,0.058,0.15,0.101,0.017,0.093,0,0.000056,0.00044,0,0.0000018,0,0.000077,0.0002,0.0000009,0.00006,0.0000003,0.000046,0.000119,0.00012,0.000048,0.00000041,0.000002,0
"Chocolate milk, Nesquik, NS as to type of milk","Flavored milk, reduced fat",2705477,survey.json,74,3.41,2.15,1.31,10.1,9.62,,0.3,0.045,0.164,0.146,0.015,0.102,0,0.000057,0.00082,0,0.0000019,0,0.000054,0.0018,0.000001,0.00003,0.0000003,0.000054,0.000132,0.000115,0.000113,0.00000052,0.000001,0
"Chocolate milk, Nesquik, made with non-dairy milk",Plant-based milk,2705478,survey.json,54,1.35,1.64,0.289,8.41,6.94,,0.4,0.056,0.066,0.172,0.013,0.038,0.0003,0.000093,0.00061,0,0.0000007,0,0.000033,0.0017,0.0000009,0.00195,0.0000009,0.000017,0.000039,0.000106,0.000067,0.00000035,0.000004,0
"Chocolate milk, reduced sugar, whole","Flavored milk, whole",2705479,survey.json,73,3.04,2.92,1.63,8.38,7.79,,0,0.046,0.155,0.109,0.015,0.095,0,0.000035,0.00043,0,0.0000018,0,0.000027,0,0.000001,0.00004,0.0000003,0.00005,0.000126,0.000114,0.000054,0.00000047,0,0
"Chocolate milk, reduced sugar, reduced fat (2%)","Flavored milk, reduced fat",2705480,survey.json,63,3.11,1.78,0.971,8.62,7.86,,0,0.047,0.163,0.112,0.015,0.097,0,0.000035,0.00044,0,0.0000017,0,0.000073,0.0002,0.000001,0.00003,0.0000002,0.000053,0.000125,0.00012,0.000054,0.00000048,0.000002,0
"Chocolate milk, reduced sugar, low fat (1%)","Flavored milk, lowfat",2705481,survey.json,57,3.13,0.95,0.497,8.87,7.92,,0,0.047,0.163,0.112,0.015,0.097,0,0.000035,0.00044,0,0.000002,0,0.000051,0,0.000001,0.00002,0.0000001,0.000051,0.000127,0.000121,0.000054,0.00000053,0.000002,0
"Chocolate milk, reduced sugar, fat free (skim)","Flavored milk, nonfat",2705482,survey.json,49,3.18,0.19,0.043,8.64,8,,0,0.048,0.17,0.117,0.015,0.1,0,0.000036,0.00045,0,0.0000019,0,0.000056,0,0.000001,0,0,0.00005,0.00012,0.000126,0.000052,0.00000051,0.000002,0
"Hot chocolate / cocoa, dry mix, made with water","Flavored milk, nonfat",2705483,survey.json,54,0.9,0.54,0.32,11.3,8.82,,0.5,0.071,0.096,0.02,0.012,0.042,0.00016,0.000047,0.0002,0,0.0000007,0,0,0,0,0.00003,0.0000001,0.000013,0.000076,0.000079,0.000015,0.00000005,0.000001,0
"Hot chocolate / cocoa, dry mix, made with whole or reduced fat (2%) milk","Flavored milk, reduced fat",2705484,survey.json,97,3.81,2.18,1.28,15.5,13.1,,0.5,0.102,0.233,0.127,0.022,0.132,0.00016,0.000039,0.00057,0,0.0000022,0,0.000072,0.0002,0.000001,0.00005,0.0000003,0.000061,0.000195,0.000176,0.000065,0.0000005,0.000002,0
"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk","Flavored milk, nonfat",2705485,survey.json,83,3.87,0.61,0.362,15.5,13.2,,0.5,0.103,0.24,0.132,0.022,0.135,0.00016,0.00004,0.00059,0,0.0000024,0,0.000056,0,0.000001,0.00003,0.0000001,0.000059,0.000189,0.000181,0.000063,0.00000052,0.000002,0
"Hot chocolate / cocoa, dry mix , made with non-dairy milk",Plant-based milk,2705486,survey.json,81,1.88,1.92,0.458,13.9,10.6,,0.6,0.112,0.141,0.15,0.02,0.073,0.00044,0.000072,0.00037,0,0.0000012,0,0.000031,0,0.0000009,0.00182,0.0000009,0.000028,0.000109,0.000165,0.000026,0.00000037,0.000004,0
"Hot chocolate / cocoa, dry mix, made with water, with whipped cream","Flavored milk, reduced fat",2705487,survey.json,65,0.94,1.83,1.06,11.2,8.81,,0.5,0.069,0.096,0.022,0.012,0.043,0.00015,0.000045,0.0002,0,0.0000008,0,0.000012,0,0.0000001,0.00006,0.0000002,0.000014,0.00008,0.000078,0.000016,0.00000004,0.000001,0
"Hot chocolate / cocoa, dry mix, reduced sugar, made with water","Flavored milk, nonfat",2705488,survey.json,31,1.26,0.24,0.145,5.87,3.07,,0.6,0.075,0.221,0.05,0.018,0.073,0.0004,0.000069,0.00029,0,0.0000014,0,0,0,0,0,0.0000001,0.000022,0.000114,0.000088,0.000026,0.0000001,0.000001,0
"Hot chocolate / cocoa, dry mix, reduced sugar, made with whole or reduced fat (2%) milk","Flavored milk, reduced fat",2705489,survey.json,77,4.35,1.99,1.16,10.4,7.56,,0.6,0.107,0.367,0.163,0.028,0.167,0.0004,0.000061,0.00068,0,0.000003,0,0.000077,0.0002,0.000001,0.00003,0.0000002,0.000073,0.00024,0.000191,0.000079,0.00000058,0.000003,0
"Hot chocolate / cocoa, reduced sugar, made with non-dairy milk",Plant-based milk,2705490,survey.json,54,1.19,1.48,0.129,8.92,6.99,,0.1,0.06,0.077,0.126,0.015,0.039,0.00026,0.000083,0.00025,0,0.0000008,0,0.000029,0,0.0000008,0.00169,0.0000008,0.000015,0.000038,0.000115,0.000011,0.00000031,0.000004,0
"Hot chocolate / cocoa, reduced sugar, made with whole or reduced fat (2%) milk","Flavored milk, reduced fat",2705491,survey.json,69,2.99,1.73,0.903,10.4,9.31,,0,0.05,0.164,0.105,0.016,0.094,0,0.000052,0.00044,0,0.0000017,0,0.000068,0.0002,0.0000009,0.00003,0.0000002,0.000047,0.000119,0.000124,0.000049,0.00000042,0.000002,0
"Hot chocolate / cocoa, dry mix, reduced sugar, made with lowfat (1%) or fat free (skim) milk","Flavored milk, nonfat",2705492,survey.json,62,4.41,0.32,0.19,10.4,7.71,,0.6,0.109,0.374,0.168,0.028,0.171,0.0004,0.000061,0.00069,0,0.0000032,0,0.000059,0,0.000001,0,0.0000001,0.000071,0.000235,0.000197,0.000077,0.0000006,0.000003,0
"Hot chocolate / cocoa, reduced sugar, made with lowfat (1%) or fat free (skim) milk","Flavored milk, nonfat",2705493,survey.json,56,3.05,0.25,0.04,10.4,9.44,,0,0.052,0.171,0.109,0.016,0.097,0,0.000053,0.00046,0,0.0000019,0,0.000052,0,0.0000009,0,0,0.000045,0.000114,0.000129,0.000046,0.00000045,0.000002,0
"Hot chocolate / cocoa, dry mix, reduced sugar, made with non-dairy milk",Plant-based milk,2705494,survey.json,59,2.31,1.72,0.291,8.66,4.94,,0.7,0.118,0.269,0.188,0.026,0.105,0.0007,0.000095,0.00046,0,0.000002,0,0.000033,0,0.0000009,0.00191,0.0000009,0.000037,0.000149,0.00018,0.000037,0.00000044,0.000005,0
"Strawberry milk, NFS","Flavored milk, reduced fat",2705495,survey.json,65,3.2,2.06,1.2,8.54,8.45,,0,0.039,0.15,0.121,0.012,0.099,0.00002,0.000001,0.00041,0,0.0000018,0,0.000055,0.0001,0.0000011,0.00003,0.0000002,0.000055,0.000136,0.000109,0.000059,0.00000054,0.000001,0
"Strawberry milk, whole","Flavored milk, whole",2705496,survey.json,86,3.03,2.97,1.72,11.8,11.7,,0,0.038,0.139,0.114,0.011,0.094,0.00003,0.000001,0.00039,0,0.0000018,0,0.000029,0,0.000001,0.00005,0.0000003,0.000052,0.000136,0.000103,0.000057,0.0000005,0,0
"Strawberry milk, reduced fat (2%)","Flavored milk, reduced fat",2705497,survey.json,71,3.16,1.8,1.04,10.7,10.5,,0,0.039,0.15,0.118,0.011,0.097,0.00003,0.000001,0.0004,0,0.0000017,0,0.000078,0.0002,0.000001,0.00003,0.0000002,0.000056,0.000135,0.00011,0.000057,0.00000052,0.000002,0
"Strawberry milk, low fat (1%)","Flavored milk, lowfat",2705498,survey.json,69,3.13,0.89,0.525,12.3,11.8,,0,0.039,0.147,0.117,0.011,0.096,0.00003,0.000001,0.0004,0,0.000002,0,0.000054,0,0.000001,0.00002,0.0000001,0.000053,0.000138,0.00011,0.000056,0.00000056,0.000002,0
"Strawberry milk, fat free  (skim)","Flavored milk, nonfat",2705499,survey.json,61,3.18,0.09,0.045,12.1,11.9,,0,0.041,0.155,0.122,0.011,0.099,0.00003,0.000002,0.00042,0,0.0000019,0,0.000059,0,0.000001,0,0,0.000052,0.000129,0.000115,0.000054,0.00000054,0.000002,0
"Strawberry milk, reduced sugar","Flavored milk, lowfat",2705500,survey.json,59,3.27,2.1,1.22,6.72,6.69,,0,0.039,0.153,0.123,0.012,0.101,0.00001,0.000001,0.00042,0,0.0000019,0,0.000056,0.0001,0.0000011,0.00003,0.0000002,0.000056,0.000136,0.000109,0.00006,0.00000055,0.000001,0
"Milk, malted","Flavored milk, reduced fat",2705501,survey.json,66,3.19,2.05,1.2,8.64,7.81,,0,0.06,0.149,0.159,0.021,0.098,0.00071,0.000079,0.001,0,0.0000018,0,0.000114,0.0024,0.0000014,0.00056,0.0000002,0.000113,0.000131,0.00089,0.000137,0.00000053,0.000001,0
Eggnog,Milk shakes and other dairy drinks,2705502,survey.json,88,4.55,4.19,2.59,8.05,8.05,,0,0.054,0.165,0.13,0.019,0.109,0.0002,0.000013,0.00046,0,0.0000042,0,0.000058,0.0015,0.0000012,0.00021,0.0000003,0.000034,0.00019,0.000105,0.00005,0.00000045,0.000001,0
"Milk shake, home recipe, chocolate",Milk shakes and other dairy drinks,2705503,survey.json,120,3.47,6.14,3.72,13.5,12.6,,0.5,0.052,0.187,0.118,0.018,0.103,0.00035,0.000052,0.00048,0,0.0000021,0,0.000063,0.0003,0.0000008,0.00014,0.0000003,0.000051,0.000159,0.000151,0.000059,0.00000045,0.000006,0
"Milk shake, home recipe, flavors other than chocolate",Milk shakes and other dairy drinks,2705504,survey.json,113,3.35,5.98,3.62,11.4,10.7,,0.2,0.053,0.167,0.125,0.013,0.102,0.00003,0.000009,0.00052,0,0.0000019,0,0.000061,0.0002,0.0000008,0.00014,0.0000003,0.000051,0.000174,0.000109,0.000056,0.00000049,0.000002,0
"Milk shake, home recipe, chocolate, light",Milk shakes and other dairy drinks,2705505,survey.json,97,3.99,3.31,2.01,12.9,12.4,,0.3,0.051,0.163,0.138,0.015,0.095,0.00026,0.00004,0.00043,0,0.0000021,0,0.000059,0.0005,0.0000007,0.00009,0.0000003,0.000044,0.000136,0.000118,0.000046,0.00000043,0.000003,0
"Milk shake, home recipe, flavors other than chocolate, light",Milk shakes and other dairy drinks,2705506,survey.json,92,3.88,2.33,1.41,13.8,11.1,,0.1,0.051,0.176,0.138,0.013,0.103,0.00007,0.000007,0.00054,0,0.0000021,0,0.000083,0.0004,0.0000007,0.00006,0.0000002,0.000056,0.000181,0.000121,0.000055,0.00000056,0.000003,0
Milk shake with malt,Milk shakes and other dairy drinks,2705507,survey.json,125,3.76,6.11,3.66,13.6,12,,0.2,0.066,0.19,0.131,0.016,0.112,0.00006,0.000016,0.00053,0,0.0000024,0,0.000061,0.0003,0.0000008,0.00015,0.0000005,0.000068,0.000202,0.000302,0.00007,0.0000005,0.000003,0
"Milk shake, fast food, chocolate",Milk shakes and other dairy drinks,2705508,survey.json,150,3.7,6.66,4.04,20.4,13.4,,1.6,0.08,0.193,0.115,0.023,0.111,0.00073,0.000177,0.0007,0,0.0000034,0,0.000089,0,0,0.00025,0.0000004,0.000027,0.000652,0.000252,0.000061,0.00000022,0.000001,0
"Milk shake, fast food, flavors other than chocolate",Milk shakes and other dairy drinks,2705509,survey.json,148,3.37,6.52,3.96,19.6,13.6,,0.9,0.081,0.166,0.115,0.013,0.098,0.00046,0.000103,0.00057,0,0.0000032,0,0.000091,0,0,0.00025,0.0000004,0.000026,0.00066,0.000213,0.00006,0.00000022,0,0
"Milk shake, bottled, chocolate",Milk shakes and other dairy drinks,2705510,survey.json,150,3.7,6.66,4.04,20.4,13.4,,1.6,0.08,0.193,0.115,0.023,0.111,0.00073,0.000177,0.0007,0,0.0000034,0,0.000089,0,0,0.00025,0.0000004,0.000027,0.000652,0.000252,0.000061,0.00000022,0.000001,0
"Milk shake, bottled, flavors other than chocolate",Milk shakes and other dairy drinks,2705511,survey.json,148,3.37,6.52,3.96,19.6,13.6,,0.9,0.081,0.166,0.115,0.013,0.098,0.00046,0.000103,0.00057,0,0.0000032,0,0.000091,0,0,0.00025,0.0000004,0.000026,0.00066,0.000213,0.00006,0.00000022,0,0
Licuado or Batido,Smoothies and grain drinks,2705512,survey.json,75,2.33,1.45,0.81,13.2,11.5,,0.6,0.025,0.179,0.083,0.014,0.072,0.00004,0.000024,0.00032,0,0.0000013,0,0.000036,0.0107,0.0000007,0.00008,0.0000004,0.000049,0.00009,0.000241,0.00008,0.00000035,0.000004,0
"Fruit smoothie, NFS",Smoothies and grain drinks,2705513,survey.json,66,2.32,1.1,0.588,12,8.91,,1.1,0.028,0.174,0.08,0.014,0.067,0.00019,0.000034,0.00037,0,0.0000015,0,0.000019,0.0095,0.0000006,0.00016,0.0000033,0.000042,0.0001,0.00031,0.000071,0.00000028,0.000009,0
"Fruit smoothie, with whole fruit and dairy",Smoothies and grain drinks,2705514,survey.json,66,2.32,1.1,0.588,12,8.91,,1.1,0.028,0.174,0.08,0.014,0.067,0.00019,0.000034,0.00037,0,0.0000015,0,0.000019,0.0095,0.0000006,0.00016,0.0000033,0.000042,0.0001,0.00031,0.000071,0.00000028,0.000009,0
"Fruit smoothie, with whole fruit and dairy, added protein",Smoothies and grain drinks,2705515,survey.json,79,7.35,1.24,0.669,10,7.36,,1.1,0.04,0.173,0.115,0.023,0.153,0.00028,0.000025,0.00077,0,0.0000033,0,0.00002,0.0085,0.0000007,0.00016,0.0000035,0.000076,0.000236,0.000312,0.000085,0.00000045,0.00001,0
"Fruit smoothie juice drink, with dairy",Smoothies and grain drinks,2705516,survey.json,65,0.86,0.14,0,15,12.7,,0.9,0.014,0.131,0.02,0.011,0.011,0.00014,0.000038,0.00009,0,0.0000003,0,0.000001,0.0052,0,0.00003,0.0000003,0.000023,0.000028,0.000217,0.000108,0,0.000008,0
Chocolate milk drink,Milk shakes and other dairy drinks,2705517,survey.json,49,0.64,0.4,0.31,10.7,8.68,,0.6,0.091,0.079,0.1,0.011,0.024,0.00033,0.000074,0.00016,0,0.0000007,0,0.00006,0.002,0.0000013,0.00001,0.0000001,0.00001,0.000051,0.000106,0.000011,0.00000006,0.000001,0
"Infant formula, NFS","Formula, prepared from powder",2705518,survey.json,66,1.38,3.56,1.34,7.12,7.12,,0,0.017,0.07,0.051,0.005,0.028,0.00119,0.000054,0.00058,0,0.0000017,0,0.000059,0.007,0.000001,0.00078,0.0000056,0.000059,0.000096,0.00067,0.00004,0.00000018,0.00001,0
"Infant formula, Similac, NFS","Formula, prepared from powder",2705519,survey.json,65,1.37,3.6,1.5,6.9,6.9,,0,0.017,0.069,0.052,0.004,0.03,0.00118,0.000058,0.00049,0,0.0000014,0,0.000059,0.0059,0.000001,0.00072,0.0000053,0.000066,0.000099,0.000691,0.00004,0.00000016,0.00001,0
"Infant formula, Similac Alimentum, ready-to-feed","Formula, ready-to-feed",2705520,survey.json,67,1.8,3.63,1.84,6.77,4.4,,0,0.029,0.077,0.069,0.005,0.049,0.00118,0.000049,0.00049,0,0.0000012,0,0.000059,0.0059,0.0000007,0.00132,0.0000098,0.000039,0.000059,0.000885,0.000039,0.0000003,0.00001,0
"Infant formula, Similac Alimentum, powder, made with water","Formula, prepared from powder",2705521,survey.json,67,1.8,3.63,1.84,6.77,4.4,,0,0.029,0.077,0.069,0.005,0.049,0.00118,0.000049,0.00049,0,0.0000012,0,0.000059,0.0059,0.0000007,0.00132,0.0000098,0.000039,0.000059,0.000885,0.000039,0.0000003,0.00001,0
"Infant formula, Similac Advance, ready-to-feed","Formula, ready-to-feed",2705522,survey.json,66,1.37,3.62,1.24,6.87,6.87,,0,0.016,0.069,0.051,0.004,0.028,0.00119,0.000059,0.0005,0,0.0000015,0,0.000059,0.0059,0.000001,0.00066,0.0000053,0.000066,0.000099,0.000693,0.00004,0.00000017,0.00001,0
"Infant formula, Similac Advance, powder, made with tap water","Formula, prepared from powder",2705523,survey.json,66,1.37,3.62,1.24,6.87,6.87,,0,0.019,0.069,0.054,0.005,0.028,0.00119,0.000068,0.0005,0,0.0000015,0,0.000059,0.0059,0.000001,0.00066,0.0000053,0.000066,0.000099,0.000693,0.00004,0.00000017,0.00001,0
"Infant formula, Similac Advance, powder, made with bottled water","Formula, prepared from powder",2705524,survey.json,66,1.37,3.62,1.24,6.87,6.87,,0,0.018,0.069,0.06,0.006,0.028,0.00119,0.000066,0.0005,0,0.0000015,0,0.000059,0.0059,0.000001,0.00066,0.0000053,0.000066,0.000099,0.000693,0.00004,0.00000017,0.00001,0
"Infant formula, Similac Advance, powder, made with baby water","Formula, prepared from powder",2705525,survey.json,66,1.37,3.62,1.24,6.87,6.87,,0,0.016,0.069,0.051,0.004,0.028,0.00119,0.000059,0.0005,0,0.0000015,0,0.000059,0.0059,0.000001,0.00066,0.0000053,0.000066,0.000099,0.000693,0.00004,0.00000017,0.00001,0
"Infant formula, Similac Sensitive, ready-to-feed","Formula, ready-to-feed",2705526,survey.json,65,1.4,3.53,2.3,6.99,6.99,,0,0.02,0.07,0.055,0.004,0.037,0.00117,0.000057,0.00049,0,0.0000011,0,0.000059,0.0057,0.0000012,0.00089,0.0000052,0.000065,0.000098,0.000686,0.00004,0.00000016,0.000009,0
"Infant formula, Similac Sensitive, powder, made with tap water","Formula, prepared from powder",2705527,survey.json,65,1.4,3.53,2.3,6.99,6.99,,0,0.023,0.07,0.057,0.005,0.037,0.00117,0.000065,0.0005,0,0.0000011,0,0.000059,0.0057,0.0000012,0.00089,0.0000052,0.000065,0.000098,0.000686,0.00004,0.00000016,0.000009,0
"Infant formula, Similac Sensitive, powder, made with bottled water","Formula, prepared from powder",2705528,survey.json,65,1.4,3.53,2.3,6.99,6.99,,0,0.022,0.07,0.063,0.006,0.037,0.00117,0.000063,0.00049,0,0.0000011,0,0.000059,0.0057,0.0000012,0.00089,0.0000052,0.000065,0.000098,0.000686,0.00004,0.00000016,0.000009,0
"Infant formula, Similac Sensitive, powder, made with baby water","Formula, prepared from powder",2705529,survey.json,65,1.4,3.53,2.3,6.99,6.99,,0,0.02,0.07,0.055,0.004,0.037,0.00117,0.000057,0.00049,0,0.0000011,0,0.000059,0.0057,0.0000012,0.00089,0.0000052,0.000065,0.000098,0.000686,0.00004,0.00000016,0.000009,0
"Infant formula, Similac for Spit-Up, ready-to-feed","Formula, ready-to-feed",2705530,survey.json,65,1.38,3.48,2.26,6.9,6.9,,0,0.019,0.069,0.054,0.004,0.036,0.00117,0.000058,0.00048,0,0.0000012,0,0.000059,0.0058,0.000001,0.00087,0.0000051,0.000065,0.000097,0.000677,0.000039,0.00000016,0.00001,0
"Infant formula, Similac for Spit-Up, powder, made with water","Formula, prepared from powder",2705531,survey.json,65,1.38,3.48,2.26,6.9,6.9,,0,0.019,0.069,0.054,0.004,0.036,0.00117,0.000058,0.00048,0,0.0000012,0,0.000059,0.0058,0.000001,0.00087,0.0000051,0.000065,0.000097,0.000677,0.000039,0.00000016,0.00001,0
"Toddler formula, Similac Go and Grow","Formula, prepared from powder",2705532,survey.json,58,1.73,3.11,1.28,5.87,5.87,,0,0.017,0.086,0.112,0.005,0.075,0.00115,0.000052,0.00043,0,0.000001,0,0.000052,0.0069,0.0000009,0.00116,0.0000046,0.000058,0.000086,0.000604,0.000035,0.00000017,0.000009,0
"Infant formula, Enfamil, NFS","Formula, prepared from powder",2705533,survey.json,66,1.43,3.49,1.45,7.36,7.34,,0,0.019,0.071,0.051,0.005,0.029,0.00119,0.000049,0.00066,0,0.0000019,0,0.000059,0.008,0.000001,0.00082,0.000006,0.000053,0.000093,0.00065,0.00004,0.0000002,0.000011,0
"Infant formula, Enfamil Infant, ready-to-feed","Formula, ready-to-feed",2705534,survey.json,66,1.4,3.49,1.44,7.38,7.38,,0,0.018,0.071,0.05,0.005,0.028,0.00119,0.000049,0.00066,0,0.0000019,0,0.000059,0.008,0.000001,0.00089,0.000006,0.000053,0.000093,0.000647,0.00004,0.0000002,0.00001,0
"Infant formula, Enfamil Infant, powder, made with tap water","Formula, prepared from powder",2705535,survey.json,66,1.4,3.49,1.44,7.38,7.38,,0,0.021,0.071,0.053,0.006,0.028,0.00119,0.000058,0.00067,0,0.0000019,0,0.000059,0.008,0.000001,0.00089,0.000006,0.000053,0.000093,0.000647,0.00004,0.0000002,0.00001,0
"Infant formula, Enfamil Infant, powder, made with bottled water","Formula, prepared from powder",2705536,survey.json,66,1.4,3.49,1.44,7.38,7.38,,0,0.02,0.071,0.059,0.007,0.028,0.00119,0.000055,0.00066,0,0.0000019,0,0.000059,0.008,0.000001,0.00089,0.000006,0.000053,0.000093,0.000647,0.00004,0.0000002,0.00001,0
"Infant formula, Enfamil Infant, powder, made with baby water","Formula, prepared from powder",2705537,survey.json,66,1.4,3.49,1.44,7.38,7.38,,0,0.018,0.071,0.05,0.005,0.028,0.00119,0.000049,0.00066,0,0.0000019,0,0.000059,0.008,0.000001,0.00089,0.000006,0.000053,0.000093,0.000647,0.00004,0.0000002,0.00001,0
"Infant formula, Enfamil AR, ready-to-feed","Formula, ready-to-feed",2705538,survey.json,65,1.6,3.24,1.36,7.43,7.25,,0,0.026,0.07,0.05,0.005,0.034,0.00118,0.000049,0.00066,0,0.0000018,0,0.000058,0.0078,0.000001,0.00058,0.0000058,0.000053,0.000092,0.000658,0.00004,0.0000002,0.00001,0
"Infant formula, Enfamil AR, powder, made with water","Formula, prepared from powder",2705539,survey.json,65,1.6,3.24,1.36,7.43,7.25,,0,0.026,0.07,0.05,0.005,0.034,0.00118,0.000049,0.00066,0,0.0000018,0,0.000058,0.0078,0.000001,0.00058,0.0000058,0.000053,0.000092,0.000658,0.00004,0.0000002,0.00001,0
"Infant formula, Enfamil Gentlease, ready-to-feed","Formula, ready-to-feed",2705540,survey.json,67,1.51,3.49,1.46,7.31,7.25,,0,0.024,0.071,0.054,0.005,0.03,0.00119,0.000049,0.00066,0,0.0000019,0,0.00006,0.0079,0.000001,0.0006,0.000006,0.000053,0.000092,0.00066,0.00004,0.0000002,0.000011,0
"Infant formula, Enfamil Gentlease, powder, made with tap water","Formula, prepared from powder",2705541,survey.json,67,1.51,3.49,1.46,7.31,7.25,,0,0.027,0.071,0.057,0.006,0.03,0.00119,0.000058,0.00067,0,0.0000019,0,0.00006,0.0079,0.000001,0.0006,0.000006,0.000053,0.000092,0.00066,0.00004,0.0000002,0.000011,0
"Infant formula, Enfamil Gentlease, powder, made with bottled water","Formula, prepared from powder",2705542,survey.json,67,1.51,3.49,1.46,7.31,7.25,,0,0.026,0.071,0.063,0.007,0.03,0.00119,0.000055,0.00066,0,0.0000019,0,0.00006,0.0079,0.000001,0.0006,0.000006,0.000053,0.000092,0.00066,0.00004,0.0000002,0.000011,0
"Infant formula, Enfamil Gentlease, powder, made with baby water","Formula, prepared from powder",2705543,survey.json,67,1.51,3.49,1.46,7.31,7.25,,0,0.024,0.071,0.054,0.005,0.03,0.00119,0.000049,0.00066,0,0.0000019,0,0.00006,0.0079,0.000001,0.0006,0.000006,0.000053,0.000092,0.00066,0.00004,0.0000002,0.000011,0
"Toddler formula, Enfamil Enfagrow","Formula, prepared from powder",2705544,survey.json,67,1.7,3.52,1.44,7,6.97,,0,0.024,0.086,0.129,0.005,0.086,0.00098,0.000049,0.00066,0,0.0000018,0,0.000059,0.0079,0.000001,0.00059,0.0000059,0.000053,0.000092,0.00066,0.00004,0.0000002,0.00001,0
"Toddler formula, PediaSure","Formula, ready-to-feed",2705545,survey.json,99,2.86,4.77,1.26,11.2,10.5,,0,0.036,0.125,0.093,0.019,0.076,0.00134,0.000095,0.00115,0,0.0000022,0,0.000074,0.0095,0.0000012,0.00146,0.0000036,0.000258,0.000201,0.00161,0.000248,0.00000057,0.000035,0
